file_path,heading,keywords,policy_P01,policy_P02,review_traceability,review_quality,review_api,llm_checked
docs/components/platform/platform_hal.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,4. 動的モデル,"RSP_Transport_Selectable,TaskPollInterruptFlag,GLOBAL_InterruptWakeup",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,データの読み出し,HAL_Interface,PASS,PASS,PASS,N/A,PASS,1
docs/components/platform/platform_hal.md,データの書き込み (write),HAL_Interface,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,ゼロコピー転送 (bus_master/streaming),PhysicalPassthrough,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,非標準制御 (control),PhysicalPassthrough,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,バッファの確保,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,5.1 公開API,"HAL_Interface,PhysicalPassthrough",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,`gpio-controller` (物理GPIO制御),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,`periodic-timer` (時刻とタイマー),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,`bus-master` / `bus-slave` (I2C/SPI通信),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,`debug-server` (GDB RSP サーバ),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,5.2 Tier 3 リソースインターフェイス,PhysicalPassthrough,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,5.2 URI/IPCインターフェイス,PhysicalPassthrough,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,5.3 RSPトランスポート構成,RSP_Transport_Selectable,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,5.4 メッセージ形式,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,5. インターフェイス定義,"HAL_Interface,PhysicalPassthrough,RSP_Transport_Selectable,TypeSafeMessaging",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,6.1 性能制約と方策,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,6.2 メモリ制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,6. 制約達成の方策,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_hal.md,6.3 安全性制約と方策,Challenge_InterruptSafety,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,1. コンセプト,"META_3TierSeparation,GLOBAL_Policy_Memory,ConsolidatedHeap,GLOBAL_IndependentHeap",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,2. アーキテクチャ分類,WasmPageAlignment,PASS,N/A,UNCERTAIN,N/A,N/A,1
docs/components/platform/platform_memory.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,3.2 依存関係 (Zero-cost DI),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,3. 静的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,初期化,"GLOBAL_Policy_Memory,GLOBAL_StrictMemoryLimit,Size_15KLOC",PASS,N/A,N/A,N/A,PASS,1
docs/components/platform/platform_memory.md,割り当て（allocate）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,`allocate-shared` (IPC転送データ専用),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,所有権要求（claim）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,解放（deallocate）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,4. インターフェイス設計,"GLOBAL_Policy_Memory,GLOBAL_StrictMemoryLimit,Size_15KLOC",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,5. 制約と不変条件,"GLOBAL_StrictMemoryLimit,WasmPageAlignment",PASS,N/A,PASS,UNCERTAIN,N/A,1
docs/components/platform/platform_memory.md,6. 所有権追跡,GLOBAL_Policy_Memory,PASS,N/A,PASS,UNCERTAIN,PASS,1
docs/components/platform/platform_memory.md,7. 共有メモリ (shared-block) のライフサイクル,"META_FaultIsolation,OwnershipTransfer",N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,8.1 shared-block のリソース化 (2026-02-17),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,8.2 query() の削除 (2026-02-17),,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,8. 設計判断の記録,,N/A,N/A,N/A,N/A,N/A,0
docs/components/platform/platform_memory.md,8.3 check_ownership() の削除 (2026-02-17),,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,1. 概要,RSPMinimalSet,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,2.1 セッション管理,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,2.2 メモリアクセス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,2.3 レジスタアクセス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,2.4 ブレークポイント,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,2.5 スレッド・情報取得,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,2. コマンドリスト,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_gdb_rsp.md,3. 応答形式,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,1. コンセプト,"RSPMinimalSet,DebuggerLabelTableSwitch,MemoryIsolation,Debug_Standard_Env,RSP_Transport_Selectable,Debug_Integrated",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,2. アーキテクチャ分類,META_3TierSeparation,N/A,N/A,PASS,N/A,N/A,1
docs/components/runtime/debug/debug_manager.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,デバッガ（Debugger）クラス,META_NoStdVector,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,仮想レジスタセット（virtual_register_set）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,3. 静的モデル,"META_NoStdVector,RSPMinimalSet",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,4.1 アルゴリズム,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,4.2 状態遷移図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,デバッグコマンド処理シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,4. 動的モデル,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,デバッガ接続 (`attach`),Debug_Standard_Env,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,コマンド処理 (`poll_commands`),RSPMinimalSet,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,命令ステップ実行 (`step_instruction`),,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,5.1 公開API,"Debug_Standard_Env,RSPMinimalSet",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,5.2 URI/IPCインターフェイス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,5. インターフェイス定義,"Debug_Standard_Env,RSPMinimalSet",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,6.1 性能制約と方策,DebuggerLabelTableSwitch,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,6.2 メモリ制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,6. 制約達成の方策,"DebuggerLabelTableSwitch,MemoryIsolation,META_NoStdVector",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/debug/debug_manager.md,6.3 安全性制約と方策,MemoryBoundaryCheck,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,1. コンセプト,"ThreadedInterpreter,LowLatencyJIT,InterpreterContextStackless,EnvironmentPointer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,2. アーキテクチャ分類,META_3TierSeparation,N/A,N/A,PASS,N/A,N/A,1
docs/components/runtime/runtime_interpreter.md,3.1 データ構造,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,3.2 内部ブロック図,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,インタプリタ（Interpreter）クラス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,実行コンテキスト（execution_context）,"PositionIndependentCode,ContextPointerRegister,MemoryBoundaryCheck,EnvironmentPointer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,コールフレーム（call_frame）,"PositionIndependentCode,ContextPointerRegister,MemoryBoundaryCheck,EnvironmentPointer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,制御フレーム（control_frame）,"PositionIndependentCode,ContextPointerRegister,MemoryBoundaryCheck,EnvironmentPointer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,インタプリタ構成（interpreter_config）,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,オプコードハンドラ / トレース実行（opcode_handler / exec_trace）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,3. 静的モデル,"PositionIndependentCode,ContextPointerRegister,MemoryBoundaryCheck,EnvironmentPointer,META_ConfigurableSystem,JIT_RuntimeAPI_Fallback",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,4.1 アルゴリズム,"ThreadedInterpreter,JIT_RuntimeAPI_Fallback,Interpreter_LazyJITSwitch,LowLatencyJIT,SimpleJITArchitecture,Challenge_ApproximateYield,Debug_Integrated",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,4.2 状態遷移図,"ThreadedInterpreter,JIT_RuntimeAPI_Fallback,Interpreter_LazyJITSwitch,LowLatencyJIT,SimpleJITArchitecture,Challenge_ApproximateYield,Debug_Integrated",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,Interpreter 実行シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,4. 動的モデル,"ThreadedInterpreter,JIT_RuntimeAPI_Fallback,Interpreter_LazyJITSwitch,LowLatencyJIT,SimpleJITArchitecture,Challenge_ApproximateYield,Debug_Integrated",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,初期化（initialize）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,実行ステップ (`run_step`),META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,割り込み同期 (`sync_interrupts`),,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,5.1 公開API,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,5.2 URI/IPCインターフェイス,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,5.3 関連コンポーネントとの連携,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,5. インターフェイス定義,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,6.1 性能制約と方策,ThreadedInterpreter,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,6.2 メモリ制約と方策,ThreadedInterpreter,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,6.3 安全性制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,6. 制約達成の方策,"ThreadedInterpreter,META_FaultIsolation,MemoryBoundaryCheck",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_interpreter.md,7. 参考実装リスト,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,1. コンセプト,"ROMParsing,META_AccessDictionary,META_BumpAllocator",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,2. アーキテクチャ分類,META_3TierSeparation,N/A,N/A,PASS,N/A,N/A,1
docs/components/runtime/runtime_loader.md,3.1 データ構造,MultiModule_Support,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,3.2 内部ブロック図,MultiModule_Support,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,WASMローダ（WasmLoader）クラス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,モジュールビュー（module_view）,ROMParsing,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,バイナリストリーム（BinaryStream）,ROMParsing,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,関数アクセサ（function_accessor）,ROMParsing,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,グローバルアクセサ（global_accessor）,ROMParsing,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,検証結果（verification_result）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,3. 静的モデル,"MultiModule_Support,ROMParsing,LightweightVerifier",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,4.1 アルゴリズム,"ZeroCopyIndexing,META_AccessDictionary",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,4.2 メモリ制約,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,4.3 軽量検証スコープ,"ZeroCopyIndexing,META_AccessDictionary,META_ConfigurableSystem",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,4.4 状態遷移図,"ZeroCopyIndexing,META_AccessDictionary,META_ConfigurableSystem,LightweightVerifier",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,モジュールロードシーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,4.5 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,4. 動的モデル,"ZeroCopyIndexing,META_AccessDictionary,META_ConfigurableSystem,LightweightVerifier",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,準備（prepare）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,ロード（load）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,`resolve-imports`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,アンロード（unload）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,検索（lookup）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,`get-section`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,`lookup-export-func`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,`get-function`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,`get-global`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,5.1 公開API,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,5.2 URI/IPCインターフェイス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,5. インターフェイス定義,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,6.1 性能制約と方策,"ROMParsing,META_AccessDictionary",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,6.2 メモリ制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,6. 制約達成の方策,"ROMParsing,META_AccessDictionary,META_BumpAllocator,META_NoStdVector",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_loader.md,6.3 安全性制約と方策,"LightweightVerifier,Wasm32Only",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,1. コンセプト,"META_RestrictedPhysicalAccess,vMMIO_TrapAndEmulate,PhysicalPassthrough,DynamicMmap,UnifiedAccessModel,FastAddressCheck,RoleBasedAccessControl,Fast_Path_GPIO",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,2. アーキテクチャ分類,META_3TierSeparation,N/A,N/A,PASS,N/A,N/A,1
docs/components/runtime/runtime_vmmio.md,3.1 データ構造,META_Static_Resolution,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,3.2 内部ブロック図,META_Static_Resolution,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,アドレスフィールド定義 (vmmio_address),META_Static_Resolution,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,コントローラ群 (VmmioController),META_Static_Resolution,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,静的デバイスページテーブルエントリ (vmmio_pte_static),META_Static_Resolution,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,動的デバイスページテーブルエントリ (vmmio_pte_tier3),vMMIO_Isolation,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,L1/L2 ページテーブル定義,"META_FlatMapIndexed,vMMIO_Isolation",PASS,N/A,PASS,FAIL,N/A,1
docs/components/runtime/runtime_vmmio.md,ハンドラ定義 (vmmio_handler),,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,3. 静的モデル,"META_Static_Resolution,vMMIO_Isolation,META_FlatMapIndexed",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.1 アルゴリズム: アクセスディスパッチ,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.2 性能分析（Tier別）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.2 アルゴリズム: 仮想DMA (VDMA),VDMA,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.3 仮想デバイスマップ,VDMA,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,"4.4 SYSCTL レジスタ詳細 (FC=12, L2=0)",VDMA,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,"4.5 VDMA レジスタ詳細 (FC=12, L2=2)","VDMA,OwnershipTransfer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,ライフサイクル（ipc_router.md §4.1 に従属）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.6 共有メモリマッピング (FC=14),OwnershipTransfer,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.7 仮想割り込みマッピング,META_ConfigurableSystem,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4.8 ソフトウェアTLB,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,4. 動的モデル,"VDMA,OwnershipTransfer,META_ConfigurableSystem",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,フック登録 (`register-hook`),vMMIO_TrapAndEmulate,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,アクセスディスパッチ (`dispatch-access`),,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,5.1 公開API,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,5. インターフェイス定義,vMMIO_TrapAndEmulate,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,6.1 性能制約と方策,"META_ConfigurableSystem,FastAddressCheck,vMMIO_TLB",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,6.2 メモリ制約と方策,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,6. 制約達成の方策,"META_ConfigurableSystem,FastAddressCheck,vMMIO_TLB",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vmmio.md,6.3 安全性制約と方策,"RoleBasedAccessControl,OwnershipTransfer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,1. コンセプト,"LowLatencyJIT,MemoryIsolation,META_FaultIsolation,EnvironmentPointer",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,2. アーキテクチャ分類,"META_3TierSeparation,GLOBAL_ComponentHarness",N/A,N/A,N/A,N/A,N/A,1
docs/components/runtime/runtime_vsoc.md,3.1 データ構造,META_StaticDI,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,3.2 内部ブロック図,META_StaticDI,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,vSoCハーネス（vsoc_harness）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,vSoCコンテキスト（vsoc_context）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,vSoC構成（vsoc_config）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,3.3 主要なクラス・構造体・配列・定数,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,3. 静的モデル,"META_StaticDI,META_ConfigurableSystem",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,4.1 アルゴリズム,"ThreadedInterpreter,JIT_CopyAndPatch,Challenge_ApproximateYield,JIT_Safepoint,Debugger_Jit_Flush",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,4.2 状態遷移図 (SysML SMD: vSoC Engine ライフサイクル),"ThreadedInterpreter,JIT_CopyAndPatch,Challenge_ApproximateYield,JIT_Safepoint,Debugger_Jit_Flush,Challenge_JITCacheEfficiency",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,Safepoint の動作メカニズム,"JIT_Safepoint,Challenge_InterruptSafety",PASS,N/A,PASS,UNCERTAIN,PASS,1
docs/components/runtime/runtime_vsoc.md,Active/Old ダブルバッファとキャッシュローテーション,"Challenge_JITCacheEfficiency,LowLatencyJIT",PASS,N/A,PASS,UNCERTAIN,N/A,1
docs/components/runtime/runtime_vsoc.md,Debugger 介入時のキャッシュ一貫性,"Debugger_Jit_Flush,Debug_Integrated",N/A,N/A,PASS,UNCERTAIN,PASS,1
docs/components/runtime/runtime_vsoc.md,TLA+ 検証対象,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,4.2.1 Safepoint と JIT キャッシュ協調モデル,"JIT_Safepoint,Challenge_JITCacheEfficiency,Debugger_Jit_Flush,Challenge_InterruptSafety,LowLatencyJIT,Debug_Integrated,ThreadedInterpreter,JIT_CopyAndPatch,Challenge_ApproximateYield",PASS,N/A,PASS,UNCERTAIN,PASS,1
docs/components/runtime/runtime_vsoc.md,WASM実行およびJIT遷移シーケンス,"JIT_CopyAndPatch,Interpreter_LazyJITSwitch,Challenge_JITCacheEfficiency",UNCERTAIN,N/A,PASS,UNCERTAIN,PASS,1
docs/components/runtime/runtime_vsoc.md,マルチモジュール動的リンクシーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,4.3 内部シーケンス,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,4. 動的モデル,"ThreadedInterpreter,JIT_CopyAndPatch,Challenge_ApproximateYield,JIT_Safepoint,Debugger_Jit_Flush,Challenge_JITCacheEfficiency,Challenge_InterruptSafety,LowLatencyJIT,Debug_Integrated,Interpreter_LazyJITSwitch,MultiModule_Support",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,準備（prepare）,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,ステップ実行（step）,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,`notify-interrupt`,META_RecoveryStrategy,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,`register-hook`,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,5.1 公開API,"META_RecoveryStrategy,vMMIO_TrapAndEmulate",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,5.2 ネイティブAPI エクスポート,NativeAPI_Export,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,5.3 マルチモジュール対応,MultiModule_Support,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,5.4 URI/IPCインターフェイス,"META_RecoveryStrategy,vMMIO_TrapAndEmulate,NativeAPI_Export,MultiModule_Support",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,5.5 関連コンポーネントとの連携,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,5. インターフェイス定義,"META_RecoveryStrategy,vMMIO_TrapAndEmulate,NativeAPI_Export,MultiModule_Support",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,6.1 検証対象の不変条件,"JIT_Safepoint,Challenge_JITCacheEfficiency,Debugger_Jit_Flush",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,6.2 検証対象のプロパティ,"JIT_Safepoint,Debugger_Jit_Flush,Challenge_JITCacheEfficiency",N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,6.3 検証モデル概要,,N/A,N/A,N/A,N/A,N/A,0
docs/components/runtime/runtime_vsoc.md,6.4 既知の制限,,N/A,N/A,N/A,N/A,N/A,0
